time,open,high,low,close,tick_volume,spread,real_volume,SMA_10,RSI_14,EMA_20,VWAP_14,OBV,ATR_14
1609286400,26914.47,29010.5,26880.26,28894.7,236422,400,0,24249.564,89.00514914,22405.2875,,0,1476.685404
1609372800,28895.64,29312.12,27892.13,28908.02,232163,397,0,25017.01,89.02027974,23024.59536,,0,1472.635732
1609718400,33395.69,33669.27,27013.48,31044.46,354726,414,0,25844.493,91.12896682,23788.39199,,0,1842.861037
1609804800,30992.72,34275.5,29892.44,33807.28,380593,505,0,26933.153,93.00096561,24742.5718,,0,2024.30382
1609891200,33982.18,36514.46,33345.45,35848.66,194054,505,0,28204.827,94.00723558,25800.29449,,0,2106.068547
1609977600,35985.16,40427.2,35981.49,39586.64,217535,0,0,29820.272,95.33096998,27113.27978,,0,2282.673651
1610064000,39520.9,41976.74,36513.94,39934.2,341774,541,0,31484.214,95.4320061,28334.3198,,0,2509.825533
1610323200,38171.77,39018.18,30279.49,34032.88,300374,59,0,32555.394,68.37626523,28877.03982,,0,3020.174423
1610409600,33756.56,36636.25,32497.45,34723.8,190978,515,0,33365.253,69.4676767,29433.87412,,0,3100.07625
1610496000,34926.41,37417.5,32320.45,37217.13,183497,511,0,34399.777,73.07853704,30175.13658,,0,3242.717232
1610582400,37591.93,40087.59,36717.85,38825.42,134421,561,0,35392.849,75.12229924,30998.9731,,0,3251.790287
1610668800,38560.41,39682.58,34310.45,36177.27,176490,0,0,36119.774,66.20948567,31492.14423,,0,3403.243124
1610755200,36537.41,37890.05,35467.48,37169.81,81825,2580,0,36732.309,67.75372844,32032.87431,,0,3333.195044
1610841600,35853.59,36801.64,33815.13,36483.53,122081,1156,0,36999.934,65.5239642,32456.74628,,0,3334.729683
1610928000,36483.53,37405.04,34751.19,36167.78,106427,0,0,37031.846,64.47266086,32810.17806,,0,3286.09542
1611014400,36167.78,37811.63,36065.1,36402.04,166966,968,0,36713.386,64.92233511,33152.26015,,0,3176.126462
1611100800,36393.55,36717.98,33376.57,34846.1,147696,0,0,36204.576,59.53257549,33313.57823,,0,3187.932429
1611187200,34837.96,35614.83,30985.71,31174.33,145521,0,0,35918.721,49.16063424,33109.8403,,0,3290.874398
1611273600,31168.54,33857.66,28804.93,33281.1,175255,0,0,35774.451,54.10177891,33126.15075,,0,3416.721227
1611360000,32869.56,33492.92,31380,31705.05,118599,453,0,35223.243,50.17318897,32990.80782,,0,3323.592568
1611446400,32371.58,33079.63,30940.79,31873.57,151798,489,0,34528.058,50.58636781,32884.40422,,0,3238.967384
1611532800,31875.57,34879.84,31668.06,32663.3,246519,473,0,34176.661,52.57122279,32863.34668,,0,3237.025428
1611619200,32668.3,32832.38,30812.57,31975.99,331691,485,0,33657.279,50.66383595,32778.83652,,0,3150.081469
1611705600,31975.99,32924.16,29145.17,30958.74,341611,472,0,33104.8,47.89413575,32605.49399,,0,3195.003507
1611792000,30958.74,33340.69,29864.12,33197.9,275432,471,0,32807.812,53.87194373,32661.91361,,0,3215.115399
1611878400,33150.82,38622.25,31976.75,34570.28,309358,475,0,32624.636,57.11903047,32843.66279,,0,3460.142871
1611964800,34106,34921.89,32835.86,34262.05,196733,0,0,32566.231,56.16279974,32978.74729,,0,3361.991952
1612051200,34655.31,34785.34,32164.49,32586.19,334594,576,0,32707.417,51.14900482,32941.36088,,0,3309.053241
1612137600,32555.91,34702.59,32317.48,33659.47,366378,0,0,32745.254,53.98236691,33009.75222,,0,3243.057295
1612224000,33628.13,36003.72,33409.29,35658.17,334696,510,0,33140.566,58.77731785,33261.98249,,0,3196.726774
1612310400,35622.34,37461.07,35375.81,37281.71,260203,491,0,33681.38,62.2209081,33644.81368,,0,3117.33629
1612396800,37238.1,38752.83,36163.81,37656.08,190914,537,0,34180.658,62.98868055,34026.83904,,0,3079.599412
1612483200,37622.09,38348.3,36587.36,37849.27,200381,537,0,34767.986,63.40201958,34390.88009,,0,2985.409454
1612569600,37808.21,40619.5,37769.64,40323.44,123426,636,0,35704.456,68.28676534,34955.88579,,0,2975.72735
1612656000,40037.95,40462.02,37352.77,38581.44,215337,568,0,36242.81,62.01112886,35301.17667,,0,2985.264682
1612742400,38529.45,44830.24,38035.76,44658.11,229761,537,0,37251.593,71.76056378,36192.31318,,0,3257.351491
1612828800,44616.98,48218.29,44300.11,47320.9,230311,537,0,38557.478,74.81117532,37252.17859,,0,3304.553527
1612915200,47259.58,47389.9,43721.05,45015.64,165777,689,0,39800.423,67.96591834,37991.55587,,0,3330.574704
1613001600,44954.01,48675.32,43996.44,46905.29,163733,677,0,41125.005,70.36004417,38840.48293,,0,3426.882225
1613088000,46838.3,48951.78,46165.12,47909.27,170468,678,0,42350.115,71.57554487,39704.17693,,0,3381.152066
1613174400,47889.23,48204.23,46267.74,46613.64,79089,660,0,43283.308,67.71622296,40362.22104,,0,3277.961918
1613260800,47119.86,49711.39,46901.19,48869.91,133629,695,0,44404.691,70.68098893,41172.47713,,0,3265.089639
1613347200,48773.84,49317.43,45760.57,48171.8,162719,683,0,45436.944,68.58235849,41839.07931,,0,3285.930379
1613433600,48153.46,50596.74,47003.86,48575.56,212270,735,0,46262.156,69.15282849,42480.6489,,0,3307.855352
1613520000,48569.06,52648.43,48476.5,52402.09,195737,735,0,47644.221,73.9756917,43425.54805,,0,3369.574969
1613606400,52275.67,52553.97,50794.56,52011.38,147642,660,0,48379.548,72.72540438,44243.24633,,0,3254.563186
1613692800,51964.73,56354.54,50688.1,55501.95,174602,794,0,49197.653,76.54020251,45315.50382,,0,3426.840101
1613779200,55442.86,57545.15,55019.13,56330.28,241953,0,0,50329.117,77.34981413,46364.53012,,0,3362.495808
1613865600,56399.54,58314.2,53899.5,57305.01,163691,802,0,51369.089,78.29888815,47406.48059,,0,3437.65325
1613952000,57203.74,57630.74,46342.7,54940.36,224767,0,0,52072.198,70.57322934,48123.99291,,0,3998.395161
1614038400,54888.79,55024.68,44838.84,47936.85,300038,855,0,52204.519,53.6796057,48106.16978,,0,4440.355507
1614124800,47898.05,51392.89,46948.43,48685.57,293977,745,0,52186.085,54.92193424,48161.35075,,0,4440.648685
1614211200,48678.27,52068.31,47989.03,47989.13,315077,747,0,52167.818,53.48497333,48144.94878,,0,4414.836636
1614297600,48006.95,48798.36,44092.51,45940.75,345811,723,0,51904.337,49.39175343,47935.02508,,0,4435.623305
1614384000,45427.96,48351.02,45338.14,47045.41,244210,0,0,51368.669,51.54538413,47850.29984,,0,4333.998783
1614470400,46791.16,46825.27,42960.64,45229.6,251022,789,0,50690.491,47.93441456,47600.70938,,0,4316.196727
1614556800,45176.48,49538.16,44846.81,48846.66,294365,729,0,50024.962,54.7366374,47719.37134,,0,4342.993389
1614643200,48794.62,50237.26,46999.71,47422.67,254543,738,0,49134.201,51.86386708,47691.11407,,0,4264.033147
1614729600,47441.58,52613,47389.17,50891.62,222088,726,0,48492.862,57.68954265,47995.92416,,0,4332.590065
1614816000,50744.46,51778.78,47410.98,47895.65,236708,737,0,47788.391,51.85278951,47986.37424,,0,4335.105061
1614902400,48145.59,49450.53,46227.6,49098.99,203955,741,0,47904.605,53.8715227,48092.33764,,0,4255.663985
1614988800,49059.8,49166,47018.93,47572.88,133270,666,0,47793.336,50.95365686,48042.86549,,0,4105.050129
1615075200,48680.19,51336.34,48630.69,50048.59,146440,660,0,47999.282,55.19346358,48233.88687,,0,4080.650834
1615161600,49993.25,51991.94,49280.97,51866.77,199319,721,0,48591.884,58.06081673,48579.87574,,0,3982.816489
1615248000,51647.13,54798.11,51345.47,54296.01,201627,728,0,49316.944,61.59691372,49124.26948,,0,3944.946739
1615334400,54262.68,57393.01,52929.55,56913.45,191376,785,0,50485.329,65.01926171,49866.09619,,0,3981.983401
1615420800,56904.58,57934.29,54238.63,57683.25,186625,456,0,51368.988,65.97951197,50610.58703,,0,3961.531729
1615507200,57623.45,58131.87,54994.18,56814.47,205045,957,0,52308.168,63.8492745,51201.43303,,0,3902.685892
1615593600,57237.43,60401.06,56056.56,59683.76,365461,0,0,53187.382,67.57297959,52009.27369,,0,3934.244042
1615680000,61084.82,61671.49,59231.85,60288.06,138250,969,0,54426.623,68.313264,52797.72953,,0,3827.486611
1615766400,60417.2,60743.07,54504.85,56366.65,221934,983,0,55153.389,58.91417621,53137.62672,,0,3999.681853
1615852800,56440.25,56958.29,53163.5,56336.53,235465,967,0,56029.754,58.84720257,53442.28418,,0,3985.04672
1615939200,56331.8,58309.53,54089.77,57835.48,230756,965,0,56808.443,61.2104833,53860.68378,,0,4001.811955
1616025600,57824.82,60070.31,56912.34,57499.79,200598,958,0,57371.745,60.37429523,54207.26532,,0,3941.537529
1616112000,57518.79,59447.08,56228.4,58233.14,206223,1006,0,57765.458,61.60817953,54590.68196,,0,3889.904849
1616198400,58476.06,59854.55,57788.64,59004.52,123331,1000,0,57974.565,62.91622586,55011.04749,,0,3759.619502
1616284800,58415.48,58822.56,55427.15,57807.57,179401,999,0,57986.997,59.52707219,55277.38296,,0,3746.601681
1616371200,57936.57,58420.7,54131.98,54575.87,204916,957,0,57763.137,51.46606552,55210.57221,,0,3785.324418
1616457600,54766.9,55849.56,52929.6,54323.52,260680,957,0,57227.113,50.88659004,55126.09104,,0,3723.512674
1616544000,54390.68,57200.26,53167.86,54154.64,263684,967,0,56613.771,50.47698332,55033.5719,,0,3745.576054
1616630400,53771.28,54201.85,50369.3,51971.38,271184,939,0,56174.244,45.39025783,54741.93457,,0,3751.788479
1616716800,52157.88,54284.93,51203.61,54092.61,179856,913,0,55949.852,50.5991603,54680.09414,,0,3703.897873
1616803200,54562.76,55556.83,53919.06,54713.59,93258,936,0,55637.663,52.04133451,54683.28422,,0,3556.317311
1616889600,55804.2,56598.48,54661.37,54836.92,113574,962,0,55371.376,52.33892771,54697.9162,,0,3440.659646
1616976000,54958.74,58364.3,54783.5,57153.36,106692,928,0,55263.398,57.65395803,54931.76799,,0,3450.669671
1617062400,57317.36,59399.05,56995.57,58619.9,108986,913,0,55224.936,60.6461324,55283.01866,,0,3375.870409
1617148800,58632.4,59799.72,56790.13,58904.73,122779,934,0,55334.652,61.21927995,55627.94355,,0,3349.707523
1617235200,58966.73,59487.91,57870.96,58820.2,132467,981,0,55759.085,60.93564467,55931.96797,,0,3225.939128
1617321600,58810.7,60083.11,58415.56,58682.85,137388,995,0,56195.018,60.44559604,56193.95674,,0,3114.625619
1617408000,58721.76,59793.6,58607.58,59412.15,93267,1055,0,56720.769,62.18459285,56500.45133,,0,2976.868075
1617494400,58076.49,58501.66,56462.07,58039.4,145370,981,0,57327.571,57.09619533,56647.01787,,0,2974.954641
1617580800,57986.68,59260.39,56789.7,58792.64,162839,981,0,57797.574,59.07504609,56851.36284,,0,2938.935738
1617667200,58783.99,59474.85,57300.55,58238.15,159184,983,0,58150.03,56.99117952,56983.4378,,0,2884.318899
1617753600,58194.37,58648.47,55425.56,56152.38,166000,987,0,58281.576,49.86554146,56904.28944,,0,2908.503978
1617840000,56124.3,58156.6,55682.87,57661.9,138865,981,0,58332.43,54.3172385,56976.44283,,0,2877.448694
1617926400,57561.95,58891.3,57429.44,58289.1,119522,996,0,58299.35,56.06294828,57101.4578,,0,2776.335216
1618012800,58136.14,61094.12,57833.02,60456.9,46745,990,0,58454.567,61.53426192,57421.02372,,0,2810.961272
1618099200,58602.76,60678.3,58601.86,59630.9,101502,981,0,58535.637,58.54282471,57631.48813,,0,2758.495467
1618185600,59534.53,61198.85,59367.35,59970.39,121816,997,0,58664.391,59.41609434,57854.24069,,0,2692.281505
1618272000,59869.79,63728.76,59699.4,63193.9,155230,988,0,59042.566,66.60846081,58362.77967,,0,2787.787112
1618358400,63110.78,64890.26,61235.74,62320.65,229663,981,0,59470.691,63.33393301,58739.7197,,0,2849.696604
1618444800,62523.53,63655.44,62012.22,63369.15,192505,1055,0,59928.342,65.52539104,59180.61783,,0,2763.519703
1618531200,63451.26,63829.86,60000.21,61928.25,215252,0,0,60297.352,60.20040659,59442.29708,,0,2839.671867
1618617600,61701.28,62565.58,60340.04,61120.15,111150,1168,0,60794.129,57.38387551,59602.0926,,0,2795.805305
1618704000,60785.45,61007.02,46794.76,56260.64,170069,1049,0,60654.003,44.04017667,59283.85902,,0,3619.347069
1618790400,56207.64,57603.57,54281.95,56171.15,177875,952,0,60442.208,43.83801262,58987.41054,,0,3598.08085
1618876800,56270.07,57083.79,53385.67,56798.65,156660,945,0,60076.383,45.71958922,58778.95715,,0,3605.226504
1618963200,56770.96,57090.79,54294.71,55037.67,158541,945,0,59617.06,41.5159996,58422.64409,,0,3547.430325
1619049600,54983.56,55479.15,51368.96,51789.5,187304,1322,0,58798.971,35.10462265,57790.91608,,0,3587.627444
1619136000,51038,52236.67,47287.76,50599.61,199762,1322,0,57539.542,33.0887245,57106.02979,,0,3684.861913
1619222400,50543,51238.4,48721.81,49590.58,106113,1322,0,56266.535,31.43992544,56390.27267,,0,3601.413919
1619308800,50878.32,51046.86,47892.37,47989.87,142599,1322,0,54728.607,28.97342705,55590.23432,,0,3569.490782
1619395200,47929.82,54393.65,46979.39,53270.65,191661,1322,0,53862.847,44.45498094,55369.32152,,0,3844.117155
1619481600,52669.78,55385.65,52598.9,55111.59,161368,1322,0,53261.991,48.65649162,55344.77567,,0,3768.590929
1619568000,54847.6,56452.06,53851.9,54391.54,160563,546,0,53075.081,47.15408537,55253.99132,,0,3685.131577
1619654400,54119.33,55225.98,52344.05,52977.9,156331,1322,0,52755.756,44.26432838,55037.22071,,0,3627.760036
1619740800,52880.57,57405.92,52736.72,56764.65,140016,942,0,52752.356,52.63748551,55201.73779,,0,3702.148605
1619827200,56966.14,58528.67,56875.64,57667.08,71354,1007,0,53015.297,54.39578388,55436.53229,,0,3563.710847
1619913600,57549.89,58011.29,56003.49,57036.76,91772,919,0,53540.023,52.91805771,55588.93493,,0,3452.574358
1620000000,57043.4,58983.42,56224.4,56835.49,122830,925,0,54163.611,52.42828228,55707.65446,,0,3403.034761
1620086400,56776.67,57526.98,53214.2,54807.02,144791,1339,0,54685.255,47.64241058,55621.87975,,0,3468.016564
1620172800,54404.04,57944.65,52886.65,56818.49,143497,1002,0,55568.117,52.29299205,55735.84263,,0,3581.586809
1620259200,56761.35,58370.51,55207.76,55953,122479,1020,0,55836.352,50.22576878,55756.52428,,0,3551.669894
1620345600,55974.47,58732.84,55262.01,57529.46,147089,1033,0,56078.139,53.80771395,55925.3753,,0,3545.895616
1620432000,57440.42,59476.57,56776.03,58910.87,94072,1271,0,56530.072,56.74518221,56209.70813,,0,3485.513072
1620518400,58815.63,59283.13,56226.31,57929.36,122786,1013,0,57025.218,54.11215485,56373.4845,,0,3454.892139
1620604800,57855.59,59609.39,53452.4,55275.24,153902,1011,0,56876.277,47.67064187,56268.88979,,0,3647.899129
1620691200,55482.96,56952.37,54457.41,56886.3,153873,1008,0,56798.199,51.44870911,56327.69076,,0,3565.546334
1620777600,56826.8,58034.66,53529.76,54501.83,143530,991,0,56544.706,46.13914742,56153.79926,,0,3632.643024
1620864000,54307.14,54813.87,44990.15,49215.26,173317,1111,0,55782.683,37.01775612,55492.98599,,0,4074.862808
1620950400,49061.33,51586.01,48404.09,49249.75,142010,889,0,55226.956,37.10511574,54898.39209,,0,4011.081179
1621036800,49710.71,50725.68,47809.36,49040.92,73043,1107,0,54449.199,36.77253238,54340.53761,,0,3932.883952
1621123200,48375.77,49804.8,43717.84,43870.61,120771,871,0,53240.96,29.67950334,53343.40164,,0,4086.746527
1621209600,44712.91,46631.09,41996.19,44845.11,184489,902,0,51972.525,32.3289845,52534.04053,,0,4125.900346
1621296000,44352.71,45832.19,42373.57,43286.58,186939,1037,0,50410.096,30.35890813,51653.33001,,0,4078.237464
1621382400,43376.86,43574.33,28318.15,38377.33,192274,0,0,48454.893,25.15827197,50388.94905,,0,4876.661931
1621468800,38654.27,42533.97,34861.31,40032.35,188224,704,0,46930.604,29.54038305,49402.60629,,0,5076.376079
1621555200,39825.69,42304.33,35205.2,35284.81,168099,856,0,44770.455,25.01557522,48058.05426,,0,5220.858502
1621641600,36972.36,38871.45,36496.52,38367.23,41092,864,0,43156.995,32.269547,47135.11862,,0,5104.128609
1621728000,37983.67,38385.87,31045.35,33624.43,188646,724,0,41597.912,27.81139164,45848.38637,,0,5263.870851
1621814400,33854.85,39926.32,33630.12,38993.87,190167,833,0,40572.324,38.2178759,45195.57528,,0,5338.015076
1621900800,39120.34,39850.45,36445.7,37635.71,184562,1150,0,39431.803,36.77383047,44475.58811,,0,5199.924714
1621987200,37564.67,40917.08,37424.74,38721.08,178084,1060,0,38916.85,38.76507707,43927.53972,,0,5077.954377
1622073600,38728.11,40411.09,37184.35,38458.33,179826,805,0,38278.172,38.44938248,43406.66261,,0,4945.724778
1622160000,38154.28,39182.43,35101.52,35273.99,202243,711,0,37476.913,34.75528206,42632.12236,,0,4883.952294
1622246400,35035.69,37322.19,34123.14,34901.42,116658,837,0,37129.322,34.33957503,41895.86499,,0,4763.60213
1622332800,34310.42,36494.05,33387.24,36096.7,150267,764,0,36735.757,36.94531096,41343.56356,,0,4645.259835
1622419200,35930.2,37467.6,34167.46,36656.58,167806,735,0,36872.934,38.18281303,40897.18418,,0,4549.179847
1622505600,36747.34,37909.83,35615.59,36308.09,180087,894,0,36667.02,37.68702003,40460.12759,,0,4388.112715
1622592000,36216.65,38236.24,35895.89,37756.83,151476,786,0,37080.26,41.11040587,40202.67067,,0,4241.84395
1622678400,37722.37,39486.33,37171.15,38666.83,153828,703,0,37047.556,43.22051259,40056.40013,,0,4104.225096
1622764800,38908.29,39287.08,35530.01,36982.58,157414,862,0,36982.243,40.33949343,39763.65536,,0,4079.428304
1622851200,37193.58,37923.82,35234.55,35744.83,80790,737,0,36684.618,38.31800974,39380.91009,,0,3980.131282
1622937600,35622.96,36469.31,34813.85,35941.82,106115,689,0,36432.967,38.84327653,39053.3777,,0,3814.083333
1623024000,35769.62,36808.03,33978.3,34449.32,144831,745,0,36350.5,36.31968818,38614.89601,,0,3743.772381
1623110400,34541.34,34571.32,30965.05,33619.99,186291,786,0,36222.357,34.96050475,38139.19068,,0,3733.950782
1623196800,33495.65,36971.08,32421.83,36400.44,188111,710,0,36252.731,42.70236069,37973.59538,,0,3792.186441
1623283200,36291.48,38306.33,35799.62,36413.14,151123,711,0,36228.387,42.73588994,37824.98058,,0,3700.366695
1623369600,36370.77,37683.27,35900.63,37230.89,164255,974,0,36320.667,44.96892991,37768.40052,,0,3563.386217
1623456000,36937.64,37494.79,34585.04,35997.39,99614,801,0,36144.723,42.29003712,37599.73285,,0,3516.697916
1623542400,35934.64,39336.48,34767.69,39336.48,122172,679,0,36211.688,50.82934091,37765.13734,,0,3591.84735
1623628800,39073.98,40747.79,38680.67,39816.14,156047,750,0,36495.044,51.92971022,37960.47093,,0,3482.938254
1623715200,40196.1,41317.89,39491.07,39952.14,141211,873,0,36915.775,52.25595364,38150.1537,,0,3364.644093
1623801600,39804.65,40506.01,38264.35,38524.47,147324,733,0,37174.04,48.53229827,38185.80287,,0,3284.430943
1623888000,38504.45,39564.84,37360.93,37744.22,137545,677,0,37503.53,46.57880176,38143.74736,,0,3207.250876
1623974400,37641.22,38204,35121.26,35417.59,109710,701,0,37683.29,41.24723498,37884.11332,,0,3198.357242
1624060800,35539.97,36434.09,34784.51,35749.47,55777,813,0,37618.193,42.26246217,37680.81396,,0,3087.730296
1624147200,36039.66,36137.25,33313.96,35807.7,86091,792,0,37557.649,42.45036266,37502.42215,,0,3068.841703
1624233600,35534.7,35817.9,31658.34,32579.62,144966,793,0,37092.522,35.54441599,37033.58385,,0,3146.750153
1624320000,32344.4,33300.7,28779.26,32844.71,162139,667,0,36777.254,36.45859733,36634.64349,,0,3244.942285
1624406400,32737.21,34826.8,31705.03,33042.85,155627,672,0,36147.891,37.17583326,36292.56792,,0,3236.144265
1624492800,33144.86,35246.09,32314.89,34859.79,144667,694,0,35652.256,43.4765116,36156.11288,,0,3214.362532
1624579200,34756.81,35493.48,31467.61,32179.21,148755,758,0,34874.963,37.5009858,35777.36022,,0,3272.327351
1624665600,31868.44,32708.36,30134.26,30793.34,86085,624,0,34101.85,34.83524049,35302.69163,,0,3222.453969
1624752000,31140.68,33597.1,30870.85,32621.79,117379,596,0,33589.607,40.81311421,35047.36766,,0,3192.547256
1624838400,32665.79,35285.81,32398.48,34697.07,129738,600,0,33517.555,46.78048653,35014.00598,,0,3170.746024
1624924800,34609.07,36630.45,34089.61,36143.66,137822,645,0,33556.974,50.52501196,35121.59208,,0,3125.752736
1625011200,36131.82,36310.65,34029.71,34564.48,130938,802,0,33432.652,46.66500522,35068.53379,,0,3065.40897
1625097600,34650.99,35217.09,32683.31,33392.78,132100,646,0,33513.968,43.98022602,34908.93819,,0,3027.435472
1625184000,33450.74,33973.14,32683.2,33088.66,153802,621,0,33538.363,43.28414573,34735.57836,,0,2903.328652
1625270400,33431.1,34809.04,33267.44,34707.51,70180,725,0,33704.829,48.00190352,34732.90518,,0,2818.83232
1625356800,34690.82,35687.86,34253.93,35535.33,82706,870,0,33772.383,50.27951933,34809.32659,,0,2719.910726
1625443200,35541.32,35942.2,33067,33842.41,114504,696,0,33938.703,45.85593992,34717.2393,,0,2731.002817
1625529600,33823.27,35112.84,33518.7,33942.91,113725,657,0,34253.66,46.158779,34643.49365,,0,2649.79833
1625616000,33840.53,35063.28,33604.03,34538.16,101812,870,0,34445.297,48.01346337,34633.46188,,0,2564.759163
1625702400,34390.9,34539.41,32063.74,32791.16,10341773,0,1954,34254.706,43.29920658,34458.00455,33131.43667,1.84467E+19,2558.395652
1625788800,32835.85,33689.79,32242.93,33513.65,114883,719,0,33991.705,45.67481594,34368.06603,33131.43667,1.84467E+19,2479.000248
1625875200,33903.73,34260.29,33451.07,33699.73,51377,844,0,33905.23,46.29886949,34304.41498,33131.43667,1.84467E+19,2359.73023
1625961600,33286.32,34106.66,33263.33,33847.88,62561,729,0,33950.74,46.82263167,34260.93545,33131.43667,1.84467E+19,2251.415928
1626048000,33801.86,34675.11,32644.12,32832.15,77975,595,0,33925.089,43.67729088,34124.86065,33131.43667,1.84467E+19,2235.671219
1626134400,32829.36,33338.16,32183.72,32513.17,71218,654,0,33705.655,42.70704618,33971.3663,33131.43667,1.84467E+19,2158.440418
1626220800,32579,33094.81,31578.23,32797.82,79071,747,0,33431.904,43.90457357,33859.59999,33131.43667,1.84467E+19,2112.593245
1626307200,32800.82,33182.59,31120.15,31727.07,78462,608,0,33220.37,40.47723753,33656.50189,33131.43667,1.84467E+19,2109.01087
1626393600,31737.59,32251.04,31015.29,31851.91,89105,603,0,33011.27,41.05499332,33484.636,33131.43667,1.84467E+19,2046.635094
1626480000,31767.09,31952.46,31155.34,31619.81,46037,599,0,32719.435,40.27233165,33307.03352,33131.43667,1.84467E+19,1957.384016
1626566400,31672.42,32428.4,31092.65,31645.75,57042,844,0,32604.894,40.40906291,33148.81604,33131.43667,1.84467E+19,1912.981586
1626652800,31607.64,31912.02,30401.16,30761.69,81748,625,0,32329.698,37.27700546,32921.47071,33131.43667,1.84467E+19,1884.258616
1626739200,30791.69,31054.97,29261.61,29848.95,86037,610,0,31944.62,34.31939742,32628.84969,33131.43667,1.84467E+19,1877.765857
1626825600,29879,32809.09,29483.53,31839.47,89245,641,0,31743.779,44.63589,32553.67067,33131.43667,1.84467E+19,1981.179725
1626912000,31706.97,32600.63,31627.63,32245.16,91299,578,0,31685.08,46.4809717,32524.2887,,1.84467E+19,1909.166887
1626998400,32226.03,32925.45,31966.42,32486.67,64863,812,0,31682.43,47.60051223,32520.70597,,1.84467E+19,1841.299967
1627084800,32593.92,34053.09,32593.92,33809.94,46143,564,0,31783.642,53.3576905,32643.49016,,1.84467E+19,1821.665683
1627171200,33908.31,34827.22,33794.77,34491.97,64263,709,0,32060.132,56.03866803,32819.53586,,1.84467E+19,1765.293135
1627257600,34456.47,40555.6,34445.62,37575.44,112701,716,0,32632.485,65.65133545,33272.47911,,1.84467E+19,2075.627911
1627344000,37359.89,38783.44,36390.18,37989.92,112509,670,0,33269.496,66.7052311,33721.7592,,1.84467E+19,2098.315917
1627430400,38028.09,40921.02,37941.02,40066.8,122699,840,0,34111.601,71.43476243,34326.0488,,1.84467E+19,2161.293352
1627516800,39975.88,40636.15,39245.75,39713.9,94647,916,0,35006.822,69.62495662,34839.17748,,1.84467E+19,2106.229541
1627603200,39692.4,41591.32,38303.7,40960.41,77568,946,0,36117.968,72.29494954,35422.15201,,1.84467E+19,2190.614574
1627689600,41277.72,42415.36,40968.43,41406.58,56765,699,0,37074.679,73.20291644,35992.09753,,1.84467E+19,2138.067104
1627776000,41663.1,42603.99,40560.17,41298.02,89043,776,0,37979.965,72.57964096,36497.42348,,1.84467E+19,2131.335168
1627862400,41130.86,41301.69,38660.2,38831.81,95098,746,0,38614.479,60.06739306,36719.74601,,1.84467E+19,2167.774799
1627948800,38872.81,39776.17,37563.45,38095.95,88705,720,0,39043.08,56.91460982,36850.81305,,1.84467E+19,2170.98517
1628035200,38061.95,39858.53,37435.1,39691.93,80849,820,0,39563.076,61.61982232,37121.39562,,1.84467E+19,2189.016944
1628121600,39806.95,41379.93,37193.27,40897.71,92595,757,0,39895.303,64.75175239,37481.04461,,1.84467E+19,2331.705734
1628208000,40937.21,43366.3,39851.77,42677.06,106881,875,0,40364.017,68.79810757,37975.90322,,1.84467E+19,2416.193181
1628294400,42728.87,44563.03,42576.11,43210.33,64331,946,0,40678.37,69.91285852,38474.42005,,1.84467E+19,2385.530811
1628380800,44209.23,45346.6,43261.86,43875.83,98987,901,0,41094.563,71.29132333,38988.84005,,1.84467E+19,2367.726467
1628467200,43937.83,46489.59,42769.57,45465.82,105362,681,0,41545.104,74.31867701,39605.69528,,1.84467E+19,2464.318863
1628553600,45572.56,46713.52,44641.49,45618.03,107882,686,0,41966.249,74.59486512,40178.29859,,1.84467E+19,2436.29823
1628640000,45651.7,46780.72,45231.19,46327.47,97296,681,0,42469.194,75.89603282,40763.93396,,1.84467E+19,2372.957642
1628726400,46087.31,46381.63,43748.84,44407.69,103353,730,0,43026.782,66.03926603,41110.95835,,1.84467E+19,2391.517096
1628812800,44249.69,47885.72,43875.46,47563.43,96763,753,0,43973.53,72.38753144,41725.47946,,1.84467E+19,2507.141589
1628899200,47652.72,48212.95,45976.59,46524.92,77866,946,0,44656.829,67.88996348,42182.56903,,1.84467E+19,2487.800047
1628985600,46606.02,47403.91,45485.98,46739.76,111396,731,0,45241.034,68.32836654,42616.58722,,1.84467E+19,2447.095044
1629072000,46786.76,48057.47,45656.32,46029.77,115000,746,0,45576.305,65.16208507,42941.65225,,1.84467E+19,2443.813255
1629158400,46121.51,47165.9,44510.56,44999.25,122480,701,0,45755.197,60.76097632,43137.61394,,1.84467E+19,2458.922308
1629244800,44951.25,46033.58,44187.21,44568.23,126826,946,0,45824.437,58.96705958,43273.86309,,1.84467E+19,2415.168572
1629331200,44703.63,46886.34,43929.53,46580.41,136535,761,0,45935.896,64.27050926,43588.77232,,1.84467E+19,2453.857245
1629417600,46537.49,49123.03,46327.34,48700.03,111676,831,0,46244.096,68.83936987,44075.55876,,1.84467E+19,2478.273871
1629504000,49042.81,49446.34,48215.63,49163.82,72577,697,0,46527.731,69.75084003,44560.15507,,1.84467E+19,2389.162166
1629590400,48948.48,49487.22,48034.61,48427.65,119311,946,0,46929.727,66.42931582,44928.48792,,1.84467E+19,2322.265582
1629676800,48299.15,50511.9,48246.78,49482.51,117573,847,0,47121.635,68.72733804,45362.20431,,1.84467E+19,2318.183755
1629763200,49596.22,49883.3,47708.19,48329.04,112564,748,0,47302.047,63.60048771,45644.76009,,1.84467E+19,2307.964201
1629849600,48279.05,49167.3,47111.58,48724.36,112698,786,0,47500.507,64.57581013,45938.05532,,1.84467E+19,2289.946758
